sample_idx,question,answer,contexts,faithfulness,answer_relevancy,context_relevancy
241,Who wrote the song man of constant sorrow?,"It is uncertain who definitely wrote the song ""Man of Constant Sorrow"". It was published by Dick Burnett. The song was originally titled ""Farewell Song"" in a songbook by Burnett dated to around 1913. Emry Arthur, a friend of Burnett, released a recording of the song in 1928, also claiming to have written it. Arthur titled his recording ""I Am a Man of Constant Sorrow"", the name of which it came to be more popularly known as.","['- (Man of Constant Sorrow) It is uncertain who definitely wrote the song ""Man of Constant Sorrow"". It was published by Dick Burnett. The song was originally titled ""Farewell Song"" in a songbook by Burnett dated to around 1913. Emry Arthur, a friend of Burnett, released a recording of the song in 1928, also claiming to have written it. Arthur titled his recording ""I Am a Man of Constant Sorrow"", the name of which it came to be more popularly known as.\r\n- (QA_1) Who wrote and first published the song man of constant sorrow with the title ""Farewell Song""? Burnett, Dick Burnett.\r\n- (QA_2) Who claimed they wrote the song man of constant sorrow and was the first to release the song with that title? Emry Arthur, Arthur.\r\n- (QA_3) Who definitely wrote the song man of constant sorrow? uncertain.']",1.0,0.0,0.2727272727272727
242,What is the marginal rate of tax in ireland?,"A person or couple earning slightly over the limit may claim what is known as marginal relief. In this case, income over the exemption limit is charged to tax at a flat rate of 40%. A person aged 65 or over during the tax year is exempt from income tax if his or her income is under €18,000 per year. A married couple with income under €36,000 per year is also exempt if either spouse is aged 65 or over or reaches 65 during the year; the exemption amount is increased by €575 for each of the couple's first two dependent children and by €830 for each subsequent child.","[""- (Taxation in the Republic of Ireland) A person or couple earning slightly over the limit may claim what is known as marginal relief. In this case, income over the exemption limit is charged to tax at a flat rate of 40%. A person aged 65 or over during the tax year is exempt from income tax if his or her income is under €18,000 per year. A married couple with income under €36,000 per year is also exempt if either spouse is aged 65 or over or reaches 65 during the year; the exemption amount is increased by €575 for each of the couple's first two dependent children and by €830 for each subsequent child.\r\n- (Tax rate) A person or couple earning slightly over the limit may claim what is known as marginal relief. In this case, income over the exemption limit is charged to tax at a flat rate of 40%. A person aged 65 or over during the tax year is exempt from income tax if his or her income is under €18,000 per year. A married couple with income under €36,000 per year is also exempt if either spouse is aged 65 or over or reaches 65 during the year; the exemption amount is increased by €575 for each of the couple's first two dependent children and by €830 for each subsequent child.\r\n- (QA_1) What is the marginal rate of tax in ireland for a person age 65+ earning under €18,000 per year? exempt from income tax.\r\n- (QA_2) What is the marginal rate of tax in ireland for a married couple with income under €36,000 per year? exempt if either spouse is aged 65 or over or reaches 65 during the year; the exemption amount is increased by €575 for each of the couple's first two dependent children and by €830 for each subsequent child.\r\n- (QA_3) What is the marginal rate of tax in ireland for earning slightly over the limit? flat rate of 40%, 40%.""]",1.0,0.5553149914694262,0.14285714285714285
243,When does season eight of the walking dead end?,"The last episode of season eight of The Walking Dead aired on April 15, 2018. Production for this season began on April 25, 2017 and was temporarily shut down on July 12, 2017 after stuntman John Bernecker was killed from falling more than 20 feet onto a concrete floor. ","['- (The Walking Dead (season 8)) The last episode of season eight of The Walking Dead aired on April 15, 2018. Production for this season began on April 25, 2017 and was temporarily shut down on July 12, 2017 after stuntman John Bernecker was killed from falling more than 20 feet onto a concrete floor.\r\n- (QA_1) When did production of season eight of the walking dead end temporarily end? July 12, 2017.\r\n- (QA_2) When does season eight of the walking dead end airing? April 15, 2018.']",1.0,0.7963677631590699,0.16666666666666666
244,What was the capital city of the aztec empire?,"Initially, The Aztec Empire had an alliance of three self-governed city-states including Mexico-Tenochtitlan, Tetzcoco, and Tlacopan, also known as the Triple Alliance. The Triple Alliance ruled the area in and around the Valley of Mexico. Despite the initial conception of the Triple Alliance, Tenochtitlan quickly became dominant militarily by the time the Spanish arrived in 1519.","['- (Aztec Empire) Initially, The Aztec Empire had an alliance of three self-governed city-states including Mexico-Tenochtitlan, Tetzcoco, and Tlacopan, also known as the Triple Alliance. The Triple Alliance ruled the area in and around the Valley of Mexico. Despite the initial conception of the Triple Alliance, Tenochtitlan quickly became dominant militarily by the time the Spanish arrived in 1519.\r\n- (QA_1) What were the capital cities of the aztec empire initially? Tlacopan, Texcoco, Tenochtitlan.\r\n- (QA_2) What was the most important capital city of the aztec empire? Tenochtitlan.']",1.0,0.6251730179145866,0.42857142857142855
245,Who was the heir apparent of the austro-hungarian empire in 1914?,"Archduke Franz Ferdinand was the heir presumptive to the Austro-Hungarian Empire. Archduke Karl, also known as Charles I of Austria, became heir presumptive of Emperor Franz Joseph after his uncle, Archduke Franz Ferdinand, was assassinated on June 28, 1914. ",['- (QA_1) Who was the heir apparent of the Austro-Hungarian Empire their assassination in 1914? Archduke Franz Ferdinand.\r\n- (QA_2) Who was the heir apparent of the Austro-Hungarian Empire from 28 June 1914? Archduke Karl.'],0.3333333333333333,0.8189119295551591,0.5
246,Who wrote the song footprints in the sand?,"There are several songs titled Footprints in the Sand. The most recent ""Footprints in the Sand"" was written by Simon Cowell, David Kreuger, Per Magnusson and Richard Page. Simon Cowell originally came up with the idea to base a song around the Christian poem ""Footprints"", and suggested it to David Kreuger and Per Magnusson. They had a scheduled session in Richard Page's home in Malibu, California and finished the song the next day. It was recorded in 2007 and released on January 29, 2008. There is also a 1980 song titled “Footprints in the Sand” by Edgel Groves based on the same poem. The song became a one hit wonder for Groves. It was written by Jerry Buckner and Gary Garcia. There is another song titled ""Footprints in the sand"" which was released in 1961 and written by Gwynn Elias & Irving Reid and was recorded by Garry Mills.","['- (Footprints in the Sand (Leona Lewis song)) There are several songs titled Footprints in the Sand. The most recent ""Footprints in the Sand"" was written by Simon Cowell, David Kreuger, Per Magnusson and Richard Page. Simon Cowell originally came up with the idea to base a song around the Christian poem ""Footprints"", and suggested it to David Kreuger and Per Magnusson. They had a scheduled session in Richard Page\'s home in Malibu, California and finished the song the next day. It was recorded in 2007 and released on January 29, 2008. There is also a 1980 song titled “Footprints in the Sand” by Edgel Groves based on the same poem. The song became a one hit wonder for Groves. It was written by Jerry Buckner and Gary Garcia. There is another song titled ""Footprints in the sand"" which was released in 1961 and written by Gwynn Elias & Irving Reid and was recorded by Garry Mills.\r\n- (QA_1) Who wrote the song footprints in the sand, released in 2008? Simon Cowell, Richard Page, Per Magnusson, David Kreuger, Simon Cowell, David Kreuger, Per Magnusson, and Richard Page.\r\n- (QA_2) Who wrote the song footprints in the sand, released in 1980? Gary Garcia, Jerry Buckner and Gary Garcia, Jerry Buckner.\r\n- (QA_3) Who wrote the song footprints in the sand, released in 1961? Gwynn Elias, Irving Reid, Gwynn Elias & Irving Reid.']",1.0,0.856214531331549,0.06666666666666667
247,Who does bridget end up with in bridget jones baby?,"Bridget Jones Baby ends with Bridget walking down the aisle at her own wedding to Mark Darcy, played by Colin Firth, where it's revealed that he is the father of Bridget's Baby.","[""- (Bridget Jones's Baby) Bridget Jones Baby ends with Bridget walking down the aisle at her own wedding to Mark Darcy, played by Colin Firth, where it's revealed that he is the father of Bridget's Baby.\r\n- (QA_1) What character does bridget ends up with in bridget jones baby? Mark, Darcy, Mark Darcy.\r\n- (QA_2) What actors plays the character that bridget ends up with in bridget jones baby? Firth, Colin Andrew Firth, Colin Firth.""]",1.0,0.7894563071452465,0.2
248,When did muslim armies invade syria and iraq?,Muslim armies led by general Khalid ibn al-Walid first attacked Mesopotamia which is now known as modern-day Iraq in 633. Muslim forces later invaded Byzantine Syria in May 634.   ,['- (Muslim conquest of the Levant) Muslim armies led by general Khalid ibn al-Walid first attacked Mesopotamia which is now known as modern-day Iraq in 633. Muslim forces later invaded Byzantine Syria in May 634.\r\n- (Muslim conquest of Persia) Muslim armies led by general Khalid ibn al-Walid first attacked Mesopotamia which is now known as modern-day Iraq in 633. Muslim forces later invaded Byzantine Syria in May 634.\r\n- (QA_1) When did Muslims led by general Khalid ibn al-Walid invade what is now Iraq? 633.\r\n- (QA_2) When did Muslims later led by general Khalid ibn al-Walid invade what is now Syria? May 634.'],1.0,0.6419467014076462,0.25
249,Bones who is the father of angela's baby?,"Jack Hodgins, portrayed by Thomas Joseph Thyne or T.J. Thyne, is the husband to Angela and father of Angela's first child in the American television show, Bones. ","[""- (Jack Hodgins (Bones)) Jack Hodgins, portrayed by Thomas Joseph Thyne or T. J. Thyne, is the husband to Angela and father of Angela's first child in the American television show, Bones.\r\n- (QA_1) What character is the father of Angela's baby in the show Bones? Jack Hodgins.\r\n- (QA_2) What actor plays the father of Angela's baby in the show Bones? Thomas Joseph Thyne, T. J. Thyne.""]",1.0,0.4636177636110182,0.6
250,Who won gold in womens curling 2018 olympics?,"Sweden won gold in Women's Curling at the 2018 Olympics. The individuals who won gold medals include Jennie Wåhlin, Sofia Mabergs, Agnes Knochenhauer, Sara McManus and Anna Hasselborg.","[""- (Curling at the 2018 Winter Olympics – Women's tournament ...) Sweden won gold in Women's Curling at the 2018 Olympics. The individuals who won gold medals include Jennie Wåhlin, Sofia Mabergs, Agnes Knochenhauer, Sara McManus and Anna Hasselborg.\r\n- (QA_1) What country won gold in Women's Curling at the 2018 Olympics? Sweden.\r\n- (QA_2) Which individuals won gold medals in Women's Curling at the 2018 Olumpics? Jennie Wåhlin, Sofia Mabergs, Agnes Knochenhauer, Sara McManus, Anna Hasselborg.""]",1.0,0.9312584561951717,0.3333333333333333
251,Who created the quote keep calm and carry on?,"The ""Keep Calm and Carry On"" quote originated as a motivational poster designed by the Ministry of Information. It was produced by the British government in 1939 in preparation for World War II. Since then, it has since been used as the decorative quote for a range of products.","['- (Keep Calm and Carry On) The ""Keep Calm and Carry On"" quote originated as a motivational poster designed by the Ministry of Information. It was produced by the British government in 1939 in preparation for World War II. Since then, it has since been used as the decorative quote for a range of products.\r\n- (QA_1) Which government created the quote keep calm and carry on? British government, British, the British government.\r\n- (QA_2) Which ministry created the quote keep calm and carry on? Ministry of Information, the Ministry of Information.']",1.0,0.7100011562392025,0.2857142857142857
252,Where do the symbols for male and female come from?,"The three standard sex symbols are the male symbol ♂ and the female symbol ♀ and the hybrid symbol ×. They were first used to determine the sex of plants by Carl Linnaeus in 1751. These symbols are derived from the initial letters of the Ancient Greek names of the classical planets Mars, Venus and Mercury and are also associated with the elements iron, copper and quicksilver (mercury). The use of shapes as gender symbols may have originated from kinship diagrams in anthropology, where a circle represents a female and a triangle represents a male.  ","[""- (Gender symbol) The three standard sex symbols are the male symbol ♂ and the female symbol ♀ and the hybrid symbol ×. They were first used to determine the sex of plants by Carl Linnaeus in 1751. These symbols are derived from the initial letters of the Ancient Greek names of the classical planets Mars, Venus and Mercury and are also associated with the elements iron, copper and quicksilver (mercury). The use of shapes as gender symbols may have originated from kinship diagrams in anthropology, where a circle represents a female and a triangle represents a male.\r\n- (QA_1) Where did the symbols for male and female originate? astrological symbols, denoting the classical planets Mars and Venus.\r\n- (QA_2) Where did the alchemists' symbols for male and female come from? the elements iron and copper.\r\n- (QA_3) Where did anthropologists' symbols for male and female come from? kinship diagrams.""]",1.0,0.6200261690648742,0.4
253,Where are white blood cells located in your body?,All white blood cells are produced and made from multipotent cells in the bone marrow known as hematopoietic stem cells. They are found throughout the body and stored in the blood and lymphatic system. ,['- (White blood cell) All white blood cells are produced and made from multipotent cells in the bone marrow known as hematopoietic stem cells. They are found throughout the body and stored in the blood and lymphatic system.\r\n- (QA_1) Where are white blood cells made in your body? Bone marrow.\r\n- (QA_2) Where are white blood cells stored in your body? blood and lymph tissues.'],1.0,0.7514263736127345,0.16666666666666666
254,Whats the population of the state of florida?,"The population of Florida was 21,477,737 in 2019. In 2010, the population was 18,801,310 and in 2000 the population was 15,982,378.","['- (Demographics of Florida) The population of Florida was 21,477,737 in 2019. In 2010, the population was 18,801,310 and in 2000 the population was 15,982,378.\r\n- (Florida) The population of Florida was 21,477,737 in 2019. In 2010, the population was 18,801,310 and in 2000 the population was 15,982,378.\r\n- (QA_1) Whats the population of the state of florida in 2019? 21,477,737.\r\n- (QA_2) Whats the population of the state of florida in 2010? 18,801,310.\r\n- (QA_3) Whats the population of the state of florida in 2000? 15,982,378.']",1.0,0.8210179562454202,0.1
255,What five countries border on the caspian sea?,"Kazakhstan is bordered by the Caspian to the northeast, and Russia borders the Caspian sea to the northwest. Azerbaijan border the Caspian sea to the west, Iran borders the Caspian sea to the south and Turkmenistan borders the Caspian sea to the southeast.","['- (Caspian Sea) Kazakhstan is bordered by the Caspian to the northeast, and Russia borders the Caspian sea to the northwest. Azerbaijan border the Caspian sea to the west, Iran borders the Caspian sea to the south and Turkmenistan borders the Caspian sea to the southeast.\r\n- (QA_1) What country borders the Caspian Sea to the northeast? Kazakhstan.\r\n- (QA_2) What country borders the Caspian Sea to the northwest? Russia.\r\n- (QA_3) What country borders the Caspian Sea to the west? Azerbaijan.']",1.0,0.8980194247292094,0.25
256,Where does 50 shades of grey take place?,"Fifty Shades of Grey takes place near Vancouver, Washington. Filming was shot in Vancouver, British Columbia.","['- (Fifty Shades of Grey (film)) Fifty Shades of Grey takes place near Vancouver, Washington. Filming was shot in Vancouver, British Columbia.\r\n- (QA_1) Where does 50 shades of grey the novel take place? Vancouver, Washington.\r\n- (QA_2) Where does 50 shades of grey the 2015 film take place in the story? Vancouver, Washington.\r\n- (QA_3) Where does the filming for 50 shades of grey the 2015 film take place? Vancouver, British Columbia, Gastown district of Vancouver.']",1.0,0.9628625907146255,0.75
257,How many nba titles do the knicks have?,The New York Knicks won NBA championship title in both 1970 and 1973. The Knicks have also won 8 conference titles and 5 division titles.,['- (New York Knicks) The New York Knicks won NBA championship title in both 1970 and 1973. The Knicks have also won 8 conference titles and 5 division titles.\r\n- (QA_1) How many NBA championship titles do the Knicks have? 2.\r\n- (QA_2) How many NBA conference titles do the Knicks have? 8.\r\n- (QA_3) How many NBA division titles do the Knicks have? 5.'],1.0,0.8876829005324806,0.375
258,Who is left in produce 101 season 2?,"The contestants still on Season 2 of Produce 101 include Han Jong-yeon, Nam Yoon-sung, Kim Shi-hyun, Kim Tae-min, and Ha Min-ho. The Winners of Produce 101 Season 2 include Kang Daniel, Park Ji-hoon, Lee Dae-hwi, Kim Jae-hwan, Ong Seong-woo, Park Woo-ji, Lai Guan-lin, Yoon Ji-sung, Hwang Min-hyun, Bae Jin-young, Ha Sung-woon.","['- (Produce 101 (season 2)) The contestants still on Season 2 of Produce 101 include Han Jong-yeon, Nam Yoon-sung, Kim Shi-hyun, Kim Tae-min, and Ha Min-ho. The Winners of Produce 101 Season 2 include Kang Daniel, Park Ji-hoon, Lee Dae-hwi, Kim Jae-hwan, Ong Seong-woo, Park Woo-ji, Lai Guan-lin, Yoon Ji-sung, Hwang Min-hyun, Bae Jin-young, Ha Sung-woon.\r\n- (QA_1) Who are the contestants the left Produce 101 in Season 2? Han Jong-yeon, Nam Yoon-sung, Kim Shi-hyun, Kim Tae-min, Ha Min-ho.\r\n- (QA_2) Who are the winners of Produce 101 Season 2? Kang Daniel, Park Ji-hoon, Lee Dae-hwi, Kim Jae-hwan, Ong Seong-woo, Park Woo-ji, Lai Guan-lin, Yoon Ji-sung, Hwang Min-hyun, Bae Jin-young, Ha Sung-woon.']",1.0,0.7600932659881657,0.16666666666666666
259,Who's directing the new blade runner movie?,"There is more than one film entitled ""Blade Runner"" including Blade Runner Black Out 2022, a short film directed by Shinichiro Watanabe and released on September 27 2017. Blade Runner 2049 is a full length film directed by Denis Villeneuve and released in October 2017.","['- (Blade Runner Black Out 2022) There is more than one film entitled ""Blade Runner"" including Blade Runner Black Out 2022, a short film directed by Shinichiro Watanabe and released on September 27 2017. Blade Runner 2049 is a full length film directed by Denis Villeneuve and released in October 2017.\r\n- (Blade Runner 2049) There is more than one film entitled ""Blade Runner"" including Blade Runner Black Out 2022, a short film directed by Shinichiro Watanabe and released on September 27 2017. Blade Runner 2049 is a full length film directed by Denis Villeneuve and released in October 2017.\r\n- (QA_1) Who directed the Blade Runner short film that was released on September 27, 2017? Shinichiro Watanabe.\r\n- (QA_2) Who directed the Blade Runner full length film that was released in October of 2017? Denis Villeneuve.']",1.0,0.6059395028789588,0.125
260,Little house on the prairie mr edwards wife?,"Mr. Edwards Wife, Grace Snider Edwards was portrayed by Bonnie Bartlett from 1974-1977 and also Corinne Camacho.","[""- (QA_1) Little house on the prairie character that is mr. edwards's wife? Grace Snider Edwards.\r\n- (QA_2) Little house on the prairie actress that plays mr. edwards's wife? Corinne Camacho, Bonnie Bartlett / Corinne Camacho, Bonnie Bartlett.""]",0.3333333333333333,0.7797082820104735,0.5
261,What season is it's a trap family guy?,"""It's a Trap!"" is a direct-to-video special of the animated series Family Guy which first appeared in the 9th season.","['- (It\'s a Trap!) ""It\'s a Trap!"" is a direct-to-video special of the animated series Family Guy which first appeared in the 9th season.\r\n- (QA_1) What was the original season intent for It\'s a Trap on Family Guy? no season, it was a direct to video special.\r\n- (QA_2) During what season did It\'s a Trap first appear on Family Guy? 9th.']",1.0,0.7582237098709835,0.2
262,When did the movie knock knock come out?,"There is more than one movie titled ""Knock Knock"" including the 1940 animated short film which is noted for being the first appearance of Woody Woodpecker, and was released by Universal Pictures on November 25, 1940. The movie directed by Eli Roth titled ""Knock Knock"" is an erotic thriller that first premiered at the 2015 Sundance Film Festival on January 23, 2015 and broadly released in the United States on October 9, 2015. ","['- (Knock Knock (2015 film)) There is more than one movie titled ""Knock Knock"" including the 1940 animated short film which is noted for being the first appearance of Woody Woodpecker, and was released by Universal Pictures on November 25, 1940. The movie directed by Eli Roth titled ""Knock Knock"" is an erotic thriller that first premiered at the 2015 Sundance Film Festival on January 23, 2015 and broadly released in the United States on October 9, 2015.\r\n- (QA_1) When did the short animated film knock knock come out featuring Woody Woodpecker? November 25, 1940.\r\n- (QA_2) When did the movie knock knock directed by Eli Roth come out at Sundance? January 23, 2015.\r\n- (QA_3) When did the movie knock knock directed by Eli Roth come out broadly in the United States? October 9, 2015.']",1.0,0.7039578275556732,0.125
263,Where is the series once upon a time filmed?,"The TV series Once Upon A Time takes place in the show's fictional town of Storybrooke, including Richmond and it'd adjacent city, Steveston Village. Principal photography for the series took place in Vancouver, British Columbia. Certain sets are additionally filmed in separate studios, including the interior of Mr. Gold's pawn shop and the clock tower, which are not found in Steveston.","[""- (Once Upon a Time (TV series)) The TV series Once Upon A Time takes place in the show's fictional town of Storybrooke, including Richmond and it'd adjacent city, Steveston Village. Principal photography for the series took place in Vancouver, British Columbia. Certain sets are additionally filmed in separate studios, including the interior of Mr. Gold's pawn shop and the clock tower, which are not found in Steveston.\r\n- (QA_1) Where is the principal photography of Once Upon A Time filmed? Vancouver, British Columbia.\r\n- (QA_2) Where is the place that Once Upon A Time films to serve as the show's fictional town of Storybrooke? Richmond, Steveston Village.\r\n- (QA_3) Where are certain sets in the series Once Upon a Time filmed? separate studios.""]",1.0,0.7984645501273909,0.1111111111111111
264,When did china's one child policy began?,China's one-child policy was introduced in 1979 after a decade-long two-child policy. Modification for the one-child policy began in the mid 1980s to allow rural parents to have a second child if the first was a daughter. The policy lasted 3 more decades before being eliminated at the end of 2015.   ,"[""- (China's one-child policy) China's one-child policy was introduced in 1979 after a decade-long two-child policy. Modification for the one-child policy began in the mid 1980s to allow rural parents to have a second child if the first was a daughter. The policy lasted 3 more decades before being eliminated at the end of 2015.\r\n- (One-child policy) China's one-child policy was introduced in 1979 after a decade-long two-child policy. Modification for the one-child policy began in the mid 1980s to allow rural parents to have a second child if the first was a daughter. The policy lasted 3 more decades before being eliminated at the end of 2015.\r\n- (QA_1) When was China's one-child policy introduced? 1979.\r\n- (QA_2) In what year's did China's one-child policy exist? from 1979 to 2015.""]",1.0,0.833706234931633,0.1
265,Who went to the super bowl in 1999?,"Super Bowl XXXIII was played on January 31, 1999 between the Denver Broncos and the Atlanta Falcons. Under the leadership of head coach Mike Shanahan, The Broncos defeated the Falcons by the score of 34–19, winning their second consecutive Super Bowl.The Atlanta Falcons were under the leadership of Dan Reeves, former head coach of the Denver Broncos.","['- (Super Bowl XXXIII) Super Bowl XXXIII was played on January 31, 1999 between the Denver Broncos and the Atlanta Falcons. Under the leadership of head coach Mike Shanahan, The Broncos defeated the Falcons by the score of 34–19, winning their second consecutive Super Bowl. The Atlanta Falcons were under the leadership of Dan Reeves, former head coach of the Denver Broncos.\r\n- (QA_1) What team wont the 1999 Superbowl? Denver Broncos.\r\n- (QA_2) What team lost the 1999 Superbowl? Atlanta Falcons.\r\n- (QA_3) What head coach won the 1999 Superbowl? Mike Shanahan.']",1.0,0.6103121220564848,0.2222222222222222
266,When did health care workers first use chlorine solution to decontaminate hands?,"Labarraque recommended health care workers breathe chlorine, wash their hands in chlorinated lime and even sprinkle chlorinated lime around the patients beds in case of ""contagious infection"" since 1828. In 1847, Ignaz Semmelweis began using chlorine-water for disinfection purposes, which proved to be more effective and cheaper than chlorinated lime.","['- (Chlorine) Labarraque recommended health care workers breathe chlorine, wash their hands in chlorinated lime and even sprinkle chlorinated lime around the patients beds in case of ""contagious infection"" since 1828. In 1847, Ignaz Semmelweis began using chlorine-water for disinfection purposes, which proved to be more effective and cheaper than chlorinated lime.\r\n- (QA_1) When did health care workers first use chlorinated lime to decontaminate hands? 1828.\r\n- (QA_2) When did health care workers first use chlorine-water to decontaminate hands? 1847.']",1.0,0.6053912240588828,0.16666666666666666
267,Who has won the 2017 womens singles wimbledon tennis tournament?,"Garbiñe Muguruza, a professional tennis player from Spain, won her second Grand Slam singles title, defeating Venus Williams in the final, 7–5, 6–0 to win the Ladies' Singles tennis title at the 2017 Wimbledon Championships.","['- (QA_1) Which person has won the 2017 womens singles wimbledon tennis tournament? Garbiñe Muguruza, Garbiñe Muguruza Blanco.\r\n- (QA_2) Which country has won the 2017 womens singles wimbledon tennis tournament? Spain.']",0.4,0.9587841435282196,0.5
268,Where was the film guns of navarone filmed?,"Guns of Navarone was filmed in the Greek island of Rhodes. Some further scenes were shot on the islands of Gozo, near Malta, and Tino, in the Ligurian Sea.","['- (The Guns of Navarone (film)) Guns of Navarone was filmed in the Greek island of Rhodes. Some further scenes were shot on the islands of Gozo, near Malta, and Tino, in the Ligurian Sea.\r\n- (QA_1) Which Greek island was the film guns of navarone filmed? Rhodes.\r\n- (QA_2) Which island of the Maltese archipelago was the film guns of navarone filmed? Gaulos, Għawdex, Gozo.\r\n- (QA_3) Which island in the Ligurian Sea was the film guns of navarone filmed? Tino.']",1.0,0.9671529963352633,0.25
269,When does new episodes of the flash come out?,"The Flash is an American action television series that originally aired with the first season on October 7, 2014. The second season aired on October 6, 2015. The third season aired October 4, 2016 and the fourth season aired on October 10, 2017.","['- (List of The Flash episodes) The Flash is an American action television series that originally aired with the first season on October 7, 2014. The second season aired on October 6, 2015. The third season aired October 4, 2016 and the fourth season aired on October 10, 2017.\r\n- (QA_1) When does new episodes of the flash come out in 2017? October 10, 2017.\r\n- (QA_2) When does new episodes of the flash come out in 2016? October 4, 2016.\r\n- (QA_3) When does new episodes of the flash come out in 2015? October 6, 2015.']",1.0,0.6466178821694055,0.6666666666666666
270,Who holds the most triple doubles in nba history?,"Russell Westbrook III is an American professional basketball player for the Washington Wizards. In 2017, He became one of two players in NBA history to average a triple-double for a season, along with Oscar Robertson in 1962. A player records a triple-double when accumulating ten or more in three of the statistical categories.","['- (Russell Westbrook) Russell Westbrook III is an American professional basketball player for the Washington Wizards. In 2017, He became one of two players in NBA history to average a triple-double for a season, along with Oscar Robertson in 1962. A player records a triple-double when accumulating ten or more in three of the statistical categories.\r\n- (QA_1) Who holds the most triple doubles during their career in nba history? the Big O, Oscar Robertson, Oscar Palmer Robertson.\r\n- (QA_2) Who holds the most triple doubles in a season in nba history? Russell Westbrook, Russell Westbrook III.']",1.0,0.38724070066116395,0.2857142857142857
271,Who sings how far it goes in moana?,"""How Far I'll Go"" is a song from Disney's 2016 animated feature film Moana. The song was performed in the film by American actress and singer Auliʻi Cravalho in her role as Moana. Canadian singer Alessia Cara also recorded the song for the Moana soundtrack.  ","['- (How Far I\'ll Go) ""How Far I\'ll Go"" is a song from Disney\'s 2016 animated feature film Moana. The song was performed in the film by American actress and singer Auliʻi Cravalho in her role as Moana. Canadian singer Alessia Cara also recorded the song for the Moana soundtrack.\r\n- (QA_1) Which character sings how far i\'ll go in moana? Moana.\r\n- (QA_2) Which singer sings how far i\'ll go in moana? Cravalho, Auliʻi Cravalho.\r\n- (QA_3) Which singer sings how far i\'ll go on moana album but not in the movie? Cara, Alessia Caracciolo, Alessia Cara.']",1.0,0.7329837442986459,0.2222222222222222
272,Which is the biggest nuclear power plant in india?,"Kudankulam Nuclear Power Plant is the largest nuclear power station in India, situated in Kudankulam in the Tirunelveli district of the southern Indian state of Tamil Nadu. Jaitapur Nuclear Power Project is a proposed nuclear power plant in India. If built, it would be the largest nuclear power generating station in the world by net generation capacity, at 9,900 MW.","['- (QA_1) Which is the biggest nuclear power plant in India, that already exists? Kudankulam.\r\n- (QA_2) Which is the biggest nuclear power plant in India, including those that are planned but not built? Jaitapur.']",0.6666666666666666,0.9011949535182279,0.5
273,Who sang the song we can be heroes?,"""Heroes"" is a song by English singer-songwriter David Bowie. It was co-written by Bowie and Brian Eno, produced by Bowie and Tony Visconti, and recorded in July and August 1977 at Hansa Studio by the Wall. ""Heroes (We Could Be)"" is a song by Swedish DJ and record producer Alesso, featuring the vocals of Swedish singer Tove Lo. Released on 25 August 2014, the song has charted in a number of countries. Peter Gabriel also recorded a version of ""Heroes"" for his album Scratch My Back (2010). It was used in two episodes of American series ""Stranger Things"".","['- (Heroes (We Could Be)) ""Heroes"" is a song by English singer-songwriter David Bowie. It was co-written by Bowie and Brian Eno, produced by Bowie and Tony Visconti, and recorded in July and August 1977 at Hansa Studio by the Wall. ""Heroes (We Could Be)"" is a song by Swedish DJ and record producer Alesso, featuring the vocals of Swedish singer Tove Lo. Released on 25 August 2014, the song has charted in a number of countries. Peter Gabriel also recorded a version of ""Heroes"" for his album Scratch My Back (2010). It was used in two episodes of American series ""Stranger Things"".\r\n- (""Heroes"" (David Bowie song)) ""Heroes"" is a song by English singer-songwriter David Bowie. It was co-written by Bowie and Brian Eno, produced by Bowie and Tony Visconti, and recorded in July and August 1977 at Hansa Studio by the Wall. ""Heroes (We Could Be)"" is a song by Swedish DJ and record producer Alesso, featuring the vocals of Swedish singer Tove Lo. Released on 25 August 2014, the song has charted in a number of countries. Peter Gabriel also recorded a version of ""Heroes"" for his album Scratch My Back (2010). It was used in two episodes of American series ""Stranger Things"".\r\n- (QA_1) Who sang we can be heroes in his song titled Heroes, released in 1977? Bowie, David Robert Jones, David Bowie.\r\n- (QA_2) Who sang we can be heroes in a song titled Heroes in 2019, at the end of Stranger Things? Peter Gabriel.\r\n- (QA_3) Who sang we could be heroes in the song Heroes (We Could Be), released in 2014? Ebba Tove Elsa Nilsson, Tove Lo.']",1.0,0.6863219176717257,0.1
274,When did america become united states of america?,"On July 4, 1776 they adopted the Declaration of Independence and this date is celebrated as the nation's birthday. On September 9, 1776 Congress officially changed the nation's name to the United States of America. Until this point, the nation was known as the ""United Colonies of America""","['- (History of the United States) On July 4, 1776 they adopted the Declaration of Independence and this date is celebrated as the nation\'s birthday. On September 9, 1776 Congress officially changed the nation\'s name to the United States of America. Until this point, the nation was known as the ""United Colonies of America"".\r\n- (QA_1) When did the country that would become known as the United States of America become a country? July 4, 1776.\r\n- (QA_2) When was the name United States of America first used? September 9, 1776.']",1.0,0.6040683007540552,0.14285714285714285
