sample_idx,question,answer,contexts,faithfulness,answer_relevancy,context_relevancy
420,Who did the virginia plan give more power to?,"Virginia's first capitol building was in Jamestown, but with the decision to relocate the government inland to Williamsburg in 1699, a grand new Capitol building was completed in November 1705. The Capitol at Williamsburg served until the American Revolutionary War began, when Governor Thomas Jefferson urged that the Capitol be relocated to Richmond. The new Capitol building was conceived of by Thomas Jefferson and Charles-Louis Clérisseau in France, based on the Maison Carrée in Nimes. Construction spanned from 1785–1788 and the building was completed in 1788.","[""Virginia's first capitol building was in Jamestown, but with the decision to relocate the government inland to Williamsburg in 1699, a grand new Capitol building was completed in November 1705. The Capitol at Williamsburg served until the American Revolutionary War began, when Governor Thomas Jefferson urged that the Capitol be relocated to Richmond. The new Capitol building was conceived of by Thomas Jefferson and Charles-Louis Clérisseau in France, based on the Maison Carrée in Nimes. Construction spanned from 1785–1788 and the building was completed in 1788.""
 'The government of Virginia combines the Executive, Legislative and Judicial branches of authority in the Commonwealth of Virginia. The Governor is part of the executive branch and the current Governor of Virginia is Ralph Northam. The branch related to the State Capitol building is the legislative branch and the building in Richmond was designed by Thomas Jefferson, and the cornerstone was laid by Governor Patrick Henry in 1785. The judicial branch includes the Supreme Court, which is the highest court in the Commonwealth of Virginia and primarily hears direct appeals in civil cases from the trial-level city and county circuit courts, as well as the criminal law, family law and administrative law cases that are initially appealed to the Court of Appeals of Virginia.'
 'The General Assembly of the colony of Virginia was established in 1619. In 1642 the House of Burgess was created. This was the elected representative element of the General Assembly, making it a bicameral institution. Bicameralism is the practice of having a legislature divided into two separate assemblies, chambers, or houses, known as a bicameral legislature.'
 ""During his term, sitting president George Washington personally led federalized soldiers in suppressing the Whiskey Rebellion, which arose in opposition to the administration's taxation policies. Washington commanded a militia force of 12,950 men and, through a clear show of federal authority,  established the principle that federal law is the supreme law of the land. In the Battle of Bladensburg, sitting president James Madison and most of the rest of the federal government were present on the field of battle and were very nearly captured. President Madison escaped capture, fleeing to Virginia by horseback in the aftermath of the battle, but the British burned Washington and other buildings. The charred remains of the capital by the British were a humiliating defeat for Madison and America.""
 ""During his term, sitting president George Washington personally led federalized soldiers in suppressing the Whiskey Rebellion, which arose in opposition to the administration's taxation policies. Washington commanded a militia force of 12,950 men and, through a clear show of federal authority,  established the principle that federal law is the supreme law of the land. In the Battle of Bladensburg, sitting president James Madison and most of the rest of the federal government were present on the field of battle and were very nearly captured. President Madison escaped capture, fleeing to Virginia by horseback in the aftermath of the battle, but the British burned Washington and other buildings. The charred remains of the capital by the British were a humiliating defeat for Madison and America.""]",1.0,0.4366615559273764,0.0454545454545454
421,Where does the amazon river start and finish?,"Prior to 2014, it was understood that the amazon river started at the headwaters of the Apurmac River on Nevado Mismi. In 2014,based on a new study, it was discovered that the amazon river starts at the headwaters of the Mantaro River on the Cordillera Rumi Cruz in Peru. It ends at the Atlantic Ocean off of Brazil.","['Prior to 2014, it was understood that the amazon river started at the headwaters of the Apurímac River on Nevado Mismi. In 2014,based on a new study, it was discovered that the amazon river starts at the headwaters of the Mantaro River on the Cordillera Rumi Cruz in Peru. It ends at the Atlantic Ocean off of Brazil.'
 'Thaba Putsoa is the source of the Orange River, which is the longest river in South Africa. Thaba Putsoa is a mountain in the Maseru District of Lesotho. It lies along the road to the Mohale Dam, approximately 70 kilometers to the southeast of the capital Maseru. Orange River is also the name of a short river in Whiting, Maine. Orange Lake is the source of this Whiting, Maine river.'
 'The Savannah River begins at the confluence of the Tugaloo River and the Seneca River beneath Lake Hartwell and flows for 301 miles through the southeastern United States, forming most of the border between South Carolina and Georgia. The river ends in an area known as ""Tybee Roads"", where it broadens into an estuary before flowing into the Atlantic Ocean.'
 'The Ohio River is the third largest river by discharge volume in the United States and the largest tributary by volume. The river starts at the Allegheny and Monongahela rivers at what is now Point State Park in Pittsburgh, Pennsylvania, and finishes mouth on the Mississippi River at the southern tip of Illinois. The river flows through or along the border of six states, and its drainage basin includes parts of 14 states. It is 981 miles long.'
 ""There are multiple waterways named the Grand Canal. China's Grand Canal, the longest and oldest canal or artificial river in the world, starts in Beijing and finishes in Hangzhou. The Grand Canal in Ireland starts in Shannon Harbour and connects Dublin with the River Shannon, finishing in the Grand Canal Dock. The Grand Canal in Venice leads into the Venetian lagoon near the Santa Lucia railway station on one end and into the basin at San Marco on the other.""]",1.0,0.7748344932488557,0.0555555555555555
422,Cities in new york that start with an a?,"New York is located in the Northeastern part of the United States on the East Coast, and borders these states: New Jersey, Pennsylvania, Connecticut, Vermont, Massachusetts.","['New York is located in the Northeastern part of the United States on the East Coast, and borders these states: New Jersey, Pennsylvania, Connecticut, Vermont, Massachusetts.'
 'New York, New York is a song title of several songs, written by several people. The song from the 1944 musical, On The Town, was written by Betty Comden and Adolph Green. New York, New York theme song from the 1977 film with the same name, was written by Fred Ebb. And, the 2001 alt-country song, New York, New York, was written by Ryan Adams.'
 'New York, New York is a song title of several songs, written by several people. The song from the 1944 musical, On The Town, was written by Betty Comden and Adolph Green. New York, New York theme song from the 1977 film with the same name, was written by Fred Ebb. And, the 2001 alt-country song, New York, New York, was written by Ryan Adams.'
 'New York, New York is a song title of several songs, written by several people. The song from the 1944 musical, On The Town, was written by Betty Comden and Adolph Green. New York, New York theme song from the 1977 film with the same name, was written by Fred Ebb. And, the 2001 alt-country song, New York, New York, was written by Ryan Adams.'
 ""New York City drinking water comes from several rivers, a reservoir, a region, and a province. The part of the state it comes from is the region of Upstate New York. New York City drinking water that flows through the city's first water filtration plant comes from the Croton River, that flows through the Delaware Aqueduct comes from the Delaware River, that flows through the New Croton Aqueduct comes from the New Croton Reservoir, and that flows through the Catskill Aqueduct comes from the province of the Catskill Mountains.""]",1.0,0.4103003839306185,0.0625
423,When did the forest fire start in california?,The largest gold nuggets found in California were at Tahoe National Forest in the peaks of the Sierra Buttes.,"['The largest gold nuggets found in California were at Tahoe National Forest in the peaks of the Sierra Buttes.'
 'The largest gold nuggets found in California were at Tahoe National Forest in the peaks of the Sierra Buttes.'
 'The largest gold nuggets found in California were at Tahoe National Forest in the peaks of the Sierra Buttes.'
 'On February 14, 2018, a gunman opened fire with a semi-automatic rifle at Marjory Stoneman Douglas High School in Parkland, Florida, killing 17 people and injuring 17 others. The shooting began at 2:21 p. m. and lasted for about six minutes in total.'
 ""William Hammond Hall along with his assistant, John McLaren, designed Golden Gate Park in San Francisco. John McLaren would go on to serve as superintendent of Golden Gate Park for 56 years and is credited with planting more than two million trees during his lifetime. William Hammond Hall would later be named California's first state engineer.""]",1.0,0.3399984473201432,0.1
424,When does dr owen come to grey's anatomy?,"Derek Shepherd is a fictional surgeon from the ABC medical drama Grey's Anatomy. He made his first appearance in the pilot episode but dies in a fatal car accident in the eleventh season. Season 11, episode 21 (241 episode of the series) aired on April 23, 2015.","[""Derek Shepherd is a fictional surgeon from the ABC medical drama Grey's Anatomy. He made his first appearance in the pilot episode but dies in a fatal car accident in the eleventh season. Season 11, episode 21 (241 episode of the series) aired on April 23, 2015.""
 ""Derek Shepherd is a fictional surgeon from the ABC medical drama Grey's Anatomy. He made his first appearance in the pilot episode but dies in a fatal car accident in the eleventh season. Season 11, episode 21 (241 episode of the series) aired on April 23, 2015.""
 'Derek Christopher Shepherd is a fictional surgeon from the ABC medical drama Grey\'s Anatomy. During Season 11 Episode 21, titled ""How to Save a Life"", Derek is involved in a car accident and taken to the hospital, where the doctors fail to recognize a head injury that later results in his death.'
 ""On Grey's Anatomy, the episode A Change Is Gonna Come focuses on the aftermath of the main characters' promotion to residency following the conclusion of their internship. The episode first aired on September 27, 2007, as the fourth season premiere, or Season 4 Episode 1, of the American television medical drama.""
 'Grey\'s Anatomy is an American medical drama television series that premiered on March 27, 2005. Season 2 episode 27, ""Losing My Religion"", is the season finale of the second season, and the show\'s 36th episode overall. Further storylines include Dr. Preston Burke recovering from his gunshot wound and Denny Duquette\'s death following his seemingly-successful heart transplant surgery. The episode aired on May 15, 2006.']",1.0,0.6000892247781691,0.0714285714285714
425,Who kills the main character in happy death day?,Joy Fishwick is who John Stape killed by manslaughter in Coronation St. and Charlotte Hoyle is his murder victim.,"['Joy Fishwick is who John Stape killed by manslaughter in Coronation St. and Charlotte Hoyle is his murder victim.'
 'Teresa, played by Kaya Scodelario, is the character that dies in the Maze Runner: Death Cure.'
 ""In August 10, 2016, Funimation began streaming English-dubbed versions of the mystery horror anime television series  Danganronpa 3: The End of Hope's Peak High School. Danganronpa V3: Killing Harmony features 16 high-school students being forced into a mutual killing game. The game was released in Japan in January 2017 for PlayStation 4 and PlayStation Vita, and in North America and Europe by NIS America in September 26, 2017. A Microsoft Windows version was released worldwide on the same date.""
 ""In August 10, 2016, Funimation began streaming English-dubbed versions of the mystery horror anime television series  Danganronpa 3: The End of Hope's Peak High School. Danganronpa V3: Killing Harmony features 16 high-school students being forced into a mutual killing game. The game was released in Japan in January 2017 for PlayStation 4 and PlayStation Vita, and in North America and Europe by NIS America in September 26, 2017. A Microsoft Windows version was released worldwide on the same date.""
 ""In August 10, 2016, Funimation began streaming English-dubbed versions of the mystery horror anime television series  Danganronpa 3: The End of Hope's Peak High School. Danganronpa V3: Killing Harmony features 16 high-school students being forced into a mutual killing game. The game was released in Japan in January 2017 for PlayStation 4 and PlayStation Vita, and in North America and Europe by NIS America in September 26, 2017. A Microsoft Windows version was released worldwide on the same date.""]",1.0,0.339998244726037,0.0714285714285714
426,Who forged the ring in lord of the rings?,"The Lord of the Rings: The Fellowship of the Ring is a 2001 epic fantasy adventure film directed by Peter Jackson, based on the 1954 novel The Fellowship of the Ring, the first volume of J. R. R. Tolkien's The Lord of the Rings. The film is the first installment in the Lord of the Rings trilogy. Two characters in the Lord of the Rings, are Gil-galad and Elendil. Gil-galad died first offscreen and Elendil was the first to die on screen.","[""The Lord of the Rings: The Fellowship of the Ring is a 2001 epic fantasy adventure film directed by Peter Jackson, based on the 1954 novel The Fellowship of the Ring, the first volume of J. R. R. Tolkien's The Lord of the Rings. The film is the first installment in the Lord of the Rings trilogy. Two characters in the Lord of the Rings, are Gil-galad and Elendil. Gil-galad died first offscreen and Elendil was the first to die on screen.""
 ""The Lord of the Rings is an epic high-fantasy novel by J. R. R. Tolkien that was printed into three books for economic reasons due to its voluminous length. It became extremely popular in the 1960s and has been reprinted many times and translated into several languages. By the mid-1990s Tolkien's fiction had become so popular in Norway that even his minor works were able to be profitably translated into Norwegian.""
 'Middle-earth Enterprises, a trading name for a division of The Saul Zaentz Company, owns the worldwide exclusive rights to certain elements of J. R. R. Tolkien\'s two most famous literary works, ""The Lord of the Rings"" and ""The Hobbit"". Middle-earth Enterprises, then known as Tolkien Enterprises, bought the film, stage, and merchandizing rights to those works in 1976 from United Artists, who had purchased the rights from Tolkien in 1968.'
 ""The Lord of the Rings is a series of three epic fantasy adventure films directed by Peter Jackson and based on the novel written by J. R. R. Tolkien. The three films were shot simultaneously and entirely in New Zealand from October 1999 until December 2000, with pick-up shots done from 2001 to 2004. The principle photography for the movie was filmed in New Zealand's conservation areas and national parks. The soundstages for filming on South Island were located in Queenstown, and soundstages for filming on North Island were located in Wellington.""
 ""The Lord of the Rings is a series of three epic fantasy adventure films directed by Peter Jackson and based on the novel written by J. R. R. Tolkien. The three films were shot simultaneously and entirely in New Zealand from October 1999 until December 2000, with pick-up shots done from 2001 to 2004. The principle photography for the movie was filmed in New Zealand's conservation areas and national parks. The soundstages for filming on South Island were located in Queenstown, and soundstages for filming on North Island were located in Wellington.""]",1.0,0.5538203640512717,0.0588235294117647
427,Who plays the mayor in the new ghostbusters?,"Michael Myers is played by multiple actors in the original Halloween movie. When Myers is shown at age 6, actor Will Sandin is playing him. The adult Michael Myers, referred to as The Shape in the closing credits, was portrayed by Nick Castle for most of the film, with Tony Moran and Tommy Lee Wallace substituting in the final scenes. Moran plays the unmasked Michael at the end of the film.","['Michael Myers is played by multiple actors in the original Halloween movie. When Myers is shown at age 6, actor Will Sandin is playing him. The adult Michael Myers, referred to as The Shape in the closing credits, was portrayed by Nick Castle for most of the film, with Tony Moran and Tommy Lee Wallace substituting in the final scenes. Moran plays the unmasked Michael at the end of the film.'
 'Michael Myers is played by multiple actors in the original Halloween movie. When Myers is shown at age 6, actor Will Sandin is playing him. The adult Michael Myers, referred to as The Shape in the closing credits, was portrayed by Nick Castle for most of the film, with Tony Moran and Tommy Lee Wallace substituting in the final scenes. Moran plays the unmasked Michael at the end of the film.'
 'The killer, Ghostface, in the original Scream movie was played by characters Billy Loomis and Stu Macher, who in real life are Skeet Ulrich and Matthew Lillard, respectively.'
 ""Daryl Karolat, a Canadian character actor and retired professional wrestler who is better known by the name Tyler Mane, played Michael Myers in the remake of Halloween and its sequel Halloween II, both of which were directed by Rob Zombie. Additionally, in Zombie's Halloween films, Daeg Faerch played young Michael Myers in Halloween. Faerch was initially signed on to reprise his role as young Michael Myers in the film's sequel, Halloween II. However, after filming briefly in Georgia as young Michael, Faerch was later recast because he had grown taller. He was then replaced in the role of young Michael by Chase Wright Vanek.""
 ""Daryl Karolat, a Canadian character actor and retired professional wrestler who is better known by the name Tyler Mane, played Michael Myers in the remake of Halloween and its sequel Halloween II, both of which were directed by Rob Zombie. Additionally, in Zombie's Halloween films, Daeg Faerch played young Michael Myers in Halloween. Faerch was initially signed on to reprise his role as young Michael Myers in the film's sequel, Halloween II. However, after filming briefly in Georgia as young Michael, Faerch was later recast because he had grown taller. He was then replaced in the role of young Michael by Chase Wright Vanek.""]",1.0,0.3927132176274558,0.0526315789473684
428,Who is the best golfer in the world?,"The Professional Golfers' Association of America (PGA of America) is an American organization of golf professionals that was founded in 1916. Sam Snead and Tiger Woods have the most wins in the PGA. Including most majors, Tiger Woods has the most wins in the PGA. Hale Irwin has the most PGA Tour Champion wins.","[""The Professional Golfers' Association of America (PGA of America) is an American organization of golf professionals that was founded in 1916. Sam Snead and Tiger Woods have the most wins in the PGA. Including most majors, Tiger Woods has the most wins in the PGA. Hale Irwin has the most PGA Tour Champion wins.""
 ""The Professional Golfers' Association of America (PGA of America) is an American organization of golf professionals that was founded in 1916. Sam Snead and Tiger Woods have the most wins in the PGA. Including most majors, Tiger Woods has the most wins in the PGA. Hale Irwin has the most PGA Tour Champion wins.""
 ""The Professional Golfers' Association of America (PGA of America) is an American organization of golf professionals that was founded in 1916. Sam Snead and Tiger Woods have the most wins in the PGA. Including most majors, Tiger Woods has the most wins in the PGA. Hale Irwin has the most PGA Tour Champion wins.""
 'On November 8, 2015, the highest ranked golfer in the world was Jordan Spieth, a three-time major winner and the 2015 FedEx Cup champion. On March 27, 2016, Jason Day, an Australian professional golfer, PGA Tour member and winner of the 2015 PGA Championship, was the highest ranked golfer in the world. On February 19, 2017, the highest ranked golfer in the world was Dustin Johnson, who has won two major championships, the 2016 U. S. Open at Oakmont Country Club with a 4-under-par score of 276 and the 2020 Masters Tournament with a record score of 268, 20-under-par.'
 ""There was both a men's and a women's 2017 US Open golf tournament. Brooks Koepka, an American professional golfer on the PGA Tour, won the men's. Park Sung-hyun, a South Korean professional golfer playing on the U. S. -based LPGA Tour, won the women's.""]",0.8333333333333334,0.6170483789312946,0.2222222222222222
429,When did the beatles play at the cow palace?,"The Beatles were an English rock band that formed in the 1960s and is regarded as the most influential band of all time. The first time the Beatles performed in America was in February 1964 when they performed in New York City at CBS Studio 50, The Ed Sullivan Show.","['The Beatles were an English rock band that formed in the 1960s and is regarded as the most influential band of all time. The first time the Beatles performed in America was in February 1964 when they performed in New York City at CBS Studio 50, The Ed Sullivan Show.'
 'The Beatles were an English rock band consisting of John Lennon, Paul McCartney, George Harrison, and Ringo Starr. The band was together from August 1962 to September 1969. The Beatles stopped touring in 1966 because they had grown weary of live performances, and because George, followed by John and Ringo, began to tire of Beatlemania.'
 'The Beatles were an English rock band consisting of John Lennon, Paul McCartney, George Harrison, and Ringo Starr. The band was together from August 1962 to September 1969. The Beatles stopped touring in 1966 because they had grown weary of live performances, and because George, followed by John and Ringo, began to tire of Beatlemania.'
 'The Beatles were an English rock band formed in Liverpool in 1960. The group, whose best-known line-up comprised John Lennon, Paul McCartney, George Harrison and Ringo Starr, are regarded as the most influential band of all time. Other than the 4 principal members, there were 5 other early members: Pete Best, Stuart Sutcliffe, Chas Newby, Norman Chapman, and Tommy Moore, which brings the total to 9.'
 'The Beatles made their first live US television appearance on 9 February 1964, when 73 million viewers watched them perform on The Ed Sullivan Show at 8 pm – about two-fifths of the American population. According to the Nielsen ratings audience measurement system, the show had the largest number of viewers that had been recorded for an American television program. The band returned to the US for a second visit on 18 August 1964, this time remaining for a month-long tour. The Beatles performed 30 concerts in 23 cities, starting in California and ending in New York. The Beatles returned to the US on 11 August 1966 shortly after the release of Revolver, for what became their last tour.']",1.0,0.5779396932364051,0.0625
430,Where does the movie it take place 2017?,"The original Stephen King's It, the novel, was released on September 15, 1986. The 1990 American ABC two-part psychological horror drama miniseries was released November 18 – November 20, 1990. And, the 2017 movie, It, was released on September 5, 2017.","[""The original Stephen King's It, the novel, was released on September 15, 1986. The 1990 American ABC two-part psychological horror drama miniseries was released November 18 – November 20, 1990. And, the 2017 movie, It, was released on September 5, 2017.""
 ""The original Stephen King's It, the novel, was released on September 15, 1986. The 1990 American ABC two-part psychological horror drama miniseries was released November 18 – November 20, 1990. And, the 2017 movie, It, was released on September 5, 2017.""
 ""The original Stephen King's It, the novel, was released on September 15, 1986. The 1990 American ABC two-part psychological horror drama miniseries was released November 18 – November 20, 1990. And, the 2017 movie, It, was released on September 5, 2017.""
 'Fifty Shades of Grey takes place near Vancouver, Washington. Filming was shot in Vancouver, British Columbia.'
 'Fifty Shades of Grey takes place near Vancouver, Washington. Filming was shot in Vancouver, British Columbia.']",1.0,0.2536158138696197,0.0
431,Who wrote the music for bridge on the river kwai?,"Die Brücke (The Bridge) was a group of German artists formed in Dresden in 1905, associated with the creation of expressionism. The group is sometimes compared to the roughly contemporary French group of the Fauves, since both movements shared interests in primitivist art and in the expressing of extreme emotion through high-keyed colors that were very often non-naturalistic.","['Die Brücke (The Bridge) was a group of German artists formed in Dresden in 1905, associated with the creation of expressionism. The group is sometimes compared to the roughly contemporary French group of the Fauves, since both movements shared interests in primitivist art and in the expressing of extreme emotion through high-keyed colors that were very often non-naturalistic.'
 'There are several songs which contain the words ""on the banks of the river. "" One of them is the 1959 song, ""Running Bear,"" written by Jiles Perry Richardson, a. k. a. The Big Bopper, and sung by Johnny Preston. The recording featured background vocals by Richardson, George Jones, and the session\'s producer, Bill Hall. Another possible song containing those lyrics is ""On the Banks of the Wabash, Far Away,"" which was one of the best-selling songs of the 19th Century, published in October 1897. It was famously sung by Bing Crosby in 1959 on his album, ""Join Bing and Sing Along. "".'
 'There are several songs which contain the words ""on the banks of the river. "" One of them is the 1959 song, ""Running Bear,"" written by Jiles Perry Richardson, a. k. a. The Big Bopper, and sung by Johnny Preston. The recording featured background vocals by Richardson, George Jones, and the session\'s producer, Bill Hall. Another possible song containing those lyrics is ""On the Banks of the Wabash, Far Away,"" which was one of the best-selling songs of the 19th Century, published in October 1897. It was famously sung by Bing Crosby in 1959 on his album, ""Join Bing and Sing Along. "".'
 'There are several songs which contain the words ""on the banks of the river. "" One of them is the 1959 song, ""Running Bear,"" written by Jiles Perry Richardson, a. k. a. The Big Bopper, and sung by Johnny Preston. The recording featured background vocals by Richardson, George Jones, and the session\'s producer, Bill Hall. Another possible song containing those lyrics is ""On the Banks of the Wabash, Far Away,"" which was one of the best-selling songs of the 19th Century, published in October 1897. It was famously sung by Bing Crosby in 1959 on his album, ""Join Bing and Sing Along. "".'
 'Islands in the Stream is a song written by the Bee Gees and sung by American country music artists Kenny Rogers and Dolly Parton. Named after the Ernest Hemingway novel, the song was originally written for Marvin Gaye in an R&B style. In the Islands in the Stream novel, Hemingway used many of his real life experiences, friends and relatives to form his stories and base his characters. The deaths in Hemingway\'s Islands in the Stream novel were influenced by Gerald and Sara Murphy, who were good friends of Hemingway and lost their young son, Baoth, to illness. Hemingway\'s grief for this loss is captured in letters to the Murphys. Additionally, in the Islands in the Stream novel, Act III was inspired by the fact that during World War II, Hemingway hunted for U-boats aboard his boat Pilar. His boat was outfitted with communications gear provided by the US Embassy in Havana. In the Islands in the Stream novel, Hemingway also based the character of Thomas Hudson on Henry ""Mike"" Strater, an American painter, who spent the summer with Hemingway fishing on Bimini in 1935.']",1.0,0.2855499837782858,0.032258064516129
432,What's the famous street in new orleans?,"The New Orleans Jazz & Heritage Festival is an annual celebration of local music and culture held at the Fair Grounds Race Course in New Orleans, Louisiana. The GPS coordinates of the festival are 29.95°N 90.08°W. Jazz Fest attracts thousands of visitors to New Orleans each year. The Festival features a variety of local food and craft vendors, but has a ""no carnival food,"" and instead includes food from small, locally owned businesses, featuring local dishes like crawfish beignets, cochon de lait sandwiches, alligator sausage po' boy, boiled crawfish, softshell crab po'","['The New Orleans Jazz & Heritage Festival is an annual celebration of local music and culture held at the Fair Grounds Race Course in New Orleans, Louisiana. The GPS coordinates of the festival are 29. 95°N 90. 08°W. Jazz Fest attracts thousands of visitors to New Orleans each year. The Festival features a variety of local food and craft vendors, but has a ""no carnival food,"" and instead includes food from small, locally owned businesses, featuring local dishes like crawfish beignets, cochon de lait sandwiches, alligator sausage po\' boy, boiled crawfish, softshell crab po\'boy, Cajun jambalaya, jalapeño bread, fried green tomatoes, Oyster patties, muffulettas, red beans and rice, and crawfish Monica.'
 'Mardi Gras is the annual Carnival celebration in Mobile, Alabama. It is the oldest annual Carnival celebration in the United States, started by Frenchman Nicholas Langlois in 1703 when Mobile was the capital of Louisiana. This was fifteen years before New Orleans was founded. However, today the New Orleans Mardi Gras celebrations are much more widely known for traditions such as masked balls, parades, and floats that were first started there. The first Mardi Gras parade held in New Orleans is recorded to have taken place in 1837.'
 'Mardi Gras is the annual Carnival celebration in Mobile, Alabama. It is the oldest annual Carnival celebration in the United States, started by Frenchman Nicholas Langlois in 1703 when Mobile was the capital of Louisiana. This was fifteen years before New Orleans was founded. However, today the New Orleans Mardi Gras celebrations are much more widely known for traditions such as masked balls, parades, and floats that were first started there. The first Mardi Gras parade held in New Orleans is recorded to have taken place in 1837.'
 'Monument Avenue is a tree-lined grassy mall dividing the eastbound and westbound traffic in Richmond, Virginia, originally named for its emblematic complex of structures honoring those who fought for the Confederacy during the American Civil War. Predominately, Monument Ave. features monuments of Virginian Confederate veterans of the American Civil War. These included monuments to Robert E. Lee, J. E. B. Stuart, Jefferson Davis, Thomas ""Stonewall"" Jackson, Matthew Fontaine Maury, and Arthur Ashe.'
 ""As the center of Hurricane Katrina passed southeast of New Orleans on August 29, 2005, winds downtown were in the Category 1 range with frequent intense gusts. The storm surge caused approximately 23 breaches in the drainage canal and navigational canal levees and flood walls, and by August 31, 2005, 80% of New Orleans was flooded, with some parts under 15 feet of water. Most of the city's major roads were damaged; the I-10 Twin Span Bridge traveling east towards Slidell suffered severe damage; 473 spans were separated from their supports and 64 spans dropped into the lake. Hurricane Katrina caused about $70 billion (2005 USD) in monetary damage and up to 1,464 total fatalities.""]",1.0,0.4691982856418094,0.0434782608695652
433,Who is the winner of 2018 royal rumble?,"In 2018 as part of the WrestleMania 34 Kickoff pre-show, Matt Hardy won the fifth annual André the Giant Memorial Battle Royal, while Naomi won the inaugural WrestleMania Women's Battle Royal. The WrestleMania Women's Battle Royal introduced at WrestleMania 34 is the female counterpart to the André the Giant Memorial Battle Royal that was introduced at WrestleMania 30.","[""In 2018 as part of the WrestleMania 34 Kickoff pre-show, Matt Hardy won the fifth annual André the Giant Memorial Battle Royal, while Naomi won the inaugural WrestleMania Women's Battle Royal. The WrestleMania Women's Battle Royal introduced at WrestleMania 34 is the female counterpart to the André the Giant Memorial Battle Royal that was introduced at WrestleMania 30.""
 ""In 2018 as part of the WrestleMania 34 Kickoff pre-show, Matt Hardy won the fifth annual André the Giant Memorial Battle Royal, while Naomi won the inaugural WrestleMania Women's Battle Royal. The WrestleMania Women's Battle Royal introduced at WrestleMania 34 is the female counterpart to the André the Giant Memorial Battle Royal that was introduced at WrestleMania 30.""
 'At WrestleMania XXVII on April 3, 2011, The Rock defeated John Cena. However, at WrestleMania XXVIII on April 1, 2012, the two fought again and John Cena won the rematch in what he considered to be a redemptive victory.'
 'At WrestleMania XXVII on April 3, 2011, The Rock defeated John Cena. However, at WrestleMania XXVIII on April 1, 2012, the two fought again and John Cena won the rematch in what he considered to be a redemptive victory.'
 'At WrestleMania XXVII on April 3, 2011, The Rock defeated John Cena. However, at WrestleMania XXVIII on April 1, 2012, the two fought again and John Cena won the rematch in what he considered to be a redemptive victory.']",1.0,0.6035485581268859,0.1
434,Number of cigarettes in a pack in usa?,"As of 2014, there were more than 460 e-cigarette brands worldwide. In 2014 it was reported that in every month there was a net growth of 10.5 e-cigarette brands. New e-cigarette brands are continuously being brought into the marketplace.","['As of 2014, there were more than 460 e-cigarette brands worldwide. In 2014 it was reported that in every month there was a net growth of 10. 5 e-cigarette brands. New e-cigarette brands are continuously being brought into the marketplace.'
 'Some companies have red and blue cigarettes. The difference in color in Winfield cigarettes is due to tar content, with Winfield Red (16mg) and Winfield Blue (12 mg). L&M, an American brand of cigarettes, currently owned and manufactured by Altria and Philip Morris International, has L&M Red (Full Flavor) and L&M Blue Pack. Sterling, a British brand of cigarettes, currently owned and manufactured by Gallaher Group, a subsidiary of Japan Tobacco in 2007, has Red and blue (smooth). West, a German brand of cigarettes, currently owned and manufactured by Imperial Tobacco, has West Red with 10 mg tar, 0. 9 mg nicotine, and 10 mg carbon monoxide and West Blue with 4 mg tar, 0. 4 mg nicotine, and 4 mg carbon monoxide.'
 'Some companies have red and blue cigarettes. The difference in color in Winfield cigarettes is due to tar content, with Winfield Red (16mg) and Winfield Blue (12 mg). L&M, an American brand of cigarettes, currently owned and manufactured by Altria and Philip Morris International, has L&M Red (Full Flavor) and L&M Blue Pack. Sterling, a British brand of cigarettes, currently owned and manufactured by Gallaher Group, a subsidiary of Japan Tobacco in 2007, has Red and blue (smooth). West, a German brand of cigarettes, currently owned and manufactured by Imperial Tobacco, has West Red with 10 mg tar, 0. 9 mg nicotine, and 10 mg carbon monoxide and West Blue with 4 mg tar, 0. 4 mg nicotine, and 4 mg carbon monoxide.'
 'Some companies have red and blue cigarettes. The difference in color in Winfield cigarettes is due to tar content, with Winfield Red (16mg) and Winfield Blue (12 mg). L&M, an American brand of cigarettes, currently owned and manufactured by Altria and Philip Morris International, has L&M Red (Full Flavor) and L&M Blue Pack. Sterling, a British brand of cigarettes, currently owned and manufactured by Gallaher Group, a subsidiary of Japan Tobacco in 2007, has Red and blue (smooth). West, a German brand of cigarettes, currently owned and manufactured by Imperial Tobacco, has West Red with 10 mg tar, 0. 9 mg nicotine, and 10 mg carbon monoxide and West Blue with 4 mg tar, 0. 4 mg nicotine, and 4 mg carbon monoxide.'
 'Some companies have red and blue cigarettes. The difference in color in Winfield cigarettes is due to tar content, with Winfield Red (16mg) and Winfield Blue (12 mg). L&M, an American brand of cigarettes, currently owned and manufactured by Altria and Philip Morris International, has L&M Red (Full Flavor) and L&M Blue Pack. Sterling, a British brand of cigarettes, currently owned and manufactured by Gallaher Group, a subsidiary of Japan Tobacco in 2007, has Red and blue (smooth). West, a German brand of cigarettes, currently owned and manufactured by Imperial Tobacco, has West Red with 10 mg tar, 0. 9 mg nicotine, and 10 mg carbon monoxide and West Blue with 4 mg tar, 0. 4 mg nicotine, and 4 mg carbon monoxide.']",1.0,0.4643772648590629,0.03125
