id,question,gold_answer,predicted_answer,contexts,num_contexts
asqa_151,When was the first tesla electric car made?,"Prototypes of first Tesla electric the car were officially revealed to the public on July 19, 2006, in Santa Monica, California. Following there, the first Tesla electric car to be released to the public came in 2007 and finally, March 17, 2008 marked the date of the first Tesla electric car to go into general production.","Elon Musk himself was delivered a Tesla model 3 on July 7, 2017, and they were delivered as general production units on July 28, 2017.","['Elon Musk himself was delivered a Tesla model 3 on July 7, 2017, and they were delivered as general production units on July 28, 2017.', 'The first carriage-sized automobile that could be driven on wagon roads in the United States was steam-powered and invented in 1871 by Dr. J. W. Carhart in Racine, Wisconsin. The first running, gasoline-powered car that was made in America, the Duryea Motor Wagon, was built in 1893. The Studebaker Automobile Company, which started building cars in 1897, sold electric vehicles in 1902, and gasoline vehicles in 1904.', 'The first carriage-sized automobile that could be driven on wagon roads in the United States was steam-powered and invented in 1871 by Dr. J. W. Carhart in Racine, Wisconsin. The first running, gasoline-powered car that was made in America, the Duryea Motor Wagon, was built in 1893. The Studebaker Automobile Company, which started building cars in 1897, sold electric vehicles in 1902, and gasoline vehicles in 1904.', 'The Honda Civic is a series of automobiles manufactured by Honda since 1972. The Honda Civic 5-door Liftback-Hatchback was last made in 2001. The Honda Civic 3-door Hatchback was last made in 2011. The Honda Civic 5-door Hatchback is still currently being made.', 'The original Singer sewing machine was the first for general domestic use. The company introduced the first workable electric sewing machine at the Philadelphia electric exhibition in 1889. The machines were massed produced staring in 1910.']",5
asqa_152,When did england last make the quarter final of the world cup?,"England has competed in the FIFA World Cup since 1950. The men's team has made the quarter finals on 21 June 2002 for the 2002 FIFA World Cup in South Korea/Japan and 1 July 2006 for the 2006 FIFA World Cup in Germany. In 1998, the men's team made it back to the quarter finals since 1 July 1990. The women's team made their fourth quarter finals appearance in 2019. ","England has been to the World Cup semifinals in multiple different sports. Their last appearance in the cricket World Cup semifinals was during the 1992 Cricket World Cup on 22 March 1992. The 1990 FIFA World Cup on 4 July 1990 was the last time England was in the Men's FIFA World Cup semifinals, and the 2007 Rugby World Cup on 13 October 2007 was their last appearance at the Men's Rugby World Cup semifinals.","[""England has been to the World Cup semifinals in multiple different sports. Their last appearance in the cricket World Cup semifinals was during the 1992 Cricket World Cup on 22 March 1992. The 1990 FIFA World Cup on 4 July 1990 was the last time England was in the Men's FIFA World Cup semifinals, and the 2007 Rugby World Cup on 13 October 2007 was their last appearance at the Men's Rugby World Cup semifinals."", ""England has been to the World Cup semifinals in multiple different sports. Their last appearance in the cricket World Cup semifinals was during the 1992 Cricket World Cup on 22 March 1992. The 1990 FIFA World Cup on 4 July 1990 was the last time England was in the Men's FIFA World Cup semifinals, and the 2007 Rugby World Cup on 13 October 2007 was their last appearance at the Men's Rugby World Cup semifinals."", 'The England national football team has competed at the FIFA World Cup since 1950, and have entered all eighteen subsequent tournaments. They have failed to qualify for the finals on three occasions, 1974 in West Germany, 1978 in Argentina and 1994 in the United States, and have failed to advance from the group stages on three occasions; at the 1950 FIFA World Cup, the 1958 FIFA World Cup and the 2014 FIFA World Cup. Their best ever performance is winning the Cup in the 1966 tournament held in England, whilst they also finished in fourth place in 1990, in Italy, and in 2018 in Russia. Other than that, the team have reached the quarter-finals on nine occasions, the latest of which were at the 2002 World Cup in South Korea/Japan and the 2006 World Cup in Germany.', 'England has competed in the Rugby, Cricket and FIFA World Cups. The last time England made the semis in the FIFA World Cup was 2018. The last time they made the semis in the Cricket World Cup was 2019.', ""England has been to both the men's and women's FIFA World Cup. The England national football team has competed at the FIFA World Cup since 1950. The last time England made it to the Semi-Finals at the men's FIFA World Cup was 2018. England have participated five times at the FIFA Women's World Cup: in 1995, 2007, 2011, 2015 and 2019. 2019 was the last time England made it to the Semi-Finals of the Women's FIFA World Cup.""]",5
asqa_153,Who was considered the father of the blues?,"There are a few musicians called the father of blues in one way or another, like W.C. Handy (William Christopher Handy) who called himself the Father of Blues. Charley Patton, also known as Charlie Patton, is considered to be the Father of the Delta Blues. Muddy Waters’ birth name is McKinley Morganfield and is often called the Father of modern Chicago Blues.","American electrical engineer and inventor Edwin Howard Armstrong should be called the father of radio because he developed FM radio and the superheterodyne receiver system. David Sarnoff, who led the Radio Corporation of America in various capacities, and Reginald Fessenden, who acheived the first transmission of speech by radio and the first two-way radiotelegraphic communication across the Atlantic Ocean, should be called the father of radio based on radio broadcasting. Lee de Forest titled his 1950 autobiography ""Father of Radio,"" self pro-claiming himself with the title. Guglielmo","['American electrical engineer and inventor Edwin Howard Armstrong should be called the father of radio because he developed FM radio and the superheterodyne receiver system. David Sarnoff, who led the Radio Corporation of America in various capacities, and Reginald Fessenden, who acheived the first transmission of speech by radio and the first two-way radiotelegraphic communication across the Atlantic Ocean, should be called the father of radio based on radio broadcasting. Lee de Forest titled his 1950 autobiography ""Father of Radio,"" self pro-claiming himself with the title. Guglielmo Marconi and Jagdish Chandra Bose should be called the father of radio based on their research pioneering the invention of the radio.', 'American electrical engineer and inventor Edwin Howard Armstrong should be called the father of radio because he developed FM radio and the superheterodyne receiver system. David Sarnoff, who led the Radio Corporation of America in various capacities, and Reginald Fessenden, who acheived the first transmission of speech by radio and the first two-way radiotelegraphic communication across the Atlantic Ocean, should be called the father of radio based on radio broadcasting. Lee de Forest titled his 1950 autobiography ""Father of Radio,"" self pro-claiming himself with the title. Guglielmo Marconi and Jagdish Chandra Bose should be called the father of radio based on their research pioneering the invention of the radio.', 'American electrical engineer and inventor Edwin Howard Armstrong should be called the father of radio because he developed FM radio and the superheterodyne receiver system. David Sarnoff, who led the Radio Corporation of America in various capacities, and Reginald Fessenden, who acheived the first transmission of speech by radio and the first two-way radiotelegraphic communication across the Atlantic Ocean, should be called the father of radio based on radio broadcasting. Lee de Forest titled his 1950 autobiography ""Father of Radio,"" self pro-claiming himself with the title. Guglielmo Marconi and Jagdish Chandra Bose should be called the father of radio based on their research pioneering the invention of the radio.', ""Jimmy Perry, one of the writers and creators of the BBC sitcom Dad's Army, initially intended to play the role of black market goods vendor Private Joe Walker, but was later talked out of the idea. Instead, he made a cameo appearance in the show's sixth episode as entertainer Charlie Cheeseman."", '""Blue Moon"" is a classic popular song written by Richard Rodgers and Lorenz Hart in 1934. The Marcels created a doo-wop version that is one of three different versions used in the 1981 film An American Werewolf in London. The Marcels\' version is play in the end credits of the film. A version by Bobby Vinton plays during the film\'s opening titles, while a version by Sam Cooke plays during the film\'s famous werewolf transformation scene.']",5
asqa_154,When was i'll be home for christmas released?,"The phrase, “I’ll Be Home for Christmas”, is a popular name or title for music and movies. It could reference the album by Brian McKnight that was released on October 7, 2008 or the song by Bing Crosby from 1943. It  also could be the 1988 film that was released on December 12, 1988 or the 1998 film that came out on November 13, 1998. Even a Christmas-themed EP that L.A. Reid was the executive producer on and released on November 24, 2014, goes by that phrase.","There are multiple songs titled ""I'll Be There For You"", beginning with Bon Jovi releasing one on April 4, 1989. In 1995, the Backstreet Boys released a song by the same title. On April 25, 1995, Method Man and Mary J Blige released a song titled ""I'll Be There For You/You're All I Need to Get By"", and later that year on May 1, 1995, The Rembrandts released ""I'll Be There For You"", best known as the Friends theme song. The Moffatts released a song titled ""I'll Be","['There are multiple songs titled ""I\'ll Be There For You"", beginning with Bon Jovi releasing one on April 4, 1989. In 1995, the Backstreet Boys released a song by the same title. On April 25, 1995, Method Man and Mary J Blige released a song titled ""I\'ll Be There For You/You\'re All I Need to Get By"", and later that year on May 1, 1995, The Rembrandts released ""I\'ll Be There For You"", best known as the Friends theme song. The Moffatts released a song titled ""I\'ll Be There For You"" on April 8, 1998.', 'There are multiple songs titled ""I\'ll Be There For You"", beginning with Bon Jovi releasing one on April 4, 1989. In 1995, the Backstreet Boys released a song by the same title. On April 25, 1995, Method Man and Mary J Blige released a song titled ""I\'ll Be There For You/You\'re All I Need to Get By"", and later that year on May 1, 1995, The Rembrandts released ""I\'ll Be There For You"", best known as the Friends theme song. The Moffatts released a song titled ""I\'ll Be There For You"" on April 8, 1998.', 'There are multiple songs titled ""I\'ll Be There For You"", beginning with Bon Jovi releasing one on April 4, 1989. In 1995, the Backstreet Boys released a song by the same title. On April 25, 1995, Method Man and Mary J Blige released a song titled ""I\'ll Be There For You/You\'re All I Need to Get By"", and later that year on May 1, 1995, The Rembrandts released ""I\'ll Be There For You"", best known as the Friends theme song. The Moffatts released a song titled ""I\'ll Be There For You"" on April 8, 1998.', 'There are multiple songs titled ""I\'ll Be There For You"", beginning with Bon Jovi releasing one on April 4, 1989. In 1995, the Backstreet Boys released a song by the same title. On April 25, 1995, Method Man and Mary J Blige released a song titled ""I\'ll Be There For You/You\'re All I Need to Get By"", and later that year on May 1, 1995, The Rembrandts released ""I\'ll Be There For You"", best known as the Friends theme song. The Moffatts released a song titled ""I\'ll Be There For You"" on April 8, 1998.', 'The Christmas Card is a Hallmark Channel original film released on December 2, 2006. It was filmed on location in Nevada City, California and in Park City, Utah. In the movie, U. S. Army Sergeant Cody Cullen falls in love with a Faith, who he meets at a at a local luncheonette.']",5
asqa_155,What bodies of water surround cabo san lucas?,"Cabo San Lucas is a resort city that is surrounded by the Gulf of California. The Gulf is also known as the Sea of Cortés (Sea of Cortez) or less commonly as the Vermilion Sea, and is a marginal sea of the Pacific Ocean.","In the TV series Stargate SG-1 all of the desert scenes were filmed in Vancouver, British Columbia. There was also a Stargate movie in 1994. The desert scenes for that film were shot in Yuma, AZ, Buttercup Dunes, the same place where Rambo III was filmed.","['In the TV series Stargate SG-1 all of the desert scenes were filmed in Vancouver, British Columbia. There was also a Stargate movie in 1994. The desert scenes for that film were shot in Yuma, AZ, Buttercup Dunes, the same place where Rambo III was filmed.', 'In the TV series Stargate SG-1 all of the desert scenes were filmed in Vancouver, British Columbia. There was also a Stargate movie in 1994. The desert scenes for that film were shot in Yuma, AZ, Buttercup Dunes, the same place where Rambo III was filmed.', 'The Pacific Plate and the North American Plate are the two plates that meet along the West Coast of the United States. The San Andraes Fault forms the tectonic boundary between these two plates. The Pacific Plate is to the west of the San Andraes Fault, while the North American Plate is to the east of the San Andraes Fault. The San Andreas Fault is an active transform boundary; therefore, the Pacific Plate, carrying the city of Los Angeles, is moving northwards with respect to the North American Plate.', 'The Pacific Plate and the North American Plate are the two plates that meet along the West Coast of the United States. The San Andraes Fault forms the tectonic boundary between these two plates. The Pacific Plate is to the west of the San Andraes Fault, while the North American Plate is to the east of the San Andraes Fault. The San Andreas Fault is an active transform boundary; therefore, the Pacific Plate, carrying the city of Los Angeles, is moving northwards with respect to the North American Plate.', ""On Earth, the Cascade volcanoes define the Pacific Northwest section of the Ring of Fire, an array of volcanoes that rim the Pacific Ocean. The Ring of Fire is also known for its frequent earthquakes. The volcanoes and earthquakes arise from a geological process called subduction. On a grander scale, the tidal heating produced by forced orbital eccentricity on Jupiter's innermost moon, Io, has made it the most volcanically active world in the Solar System, with hundreds of volcanic centres and extensive lava flows.""]",5
asqa_156,Who scored the first own goal in fifa world cup history?,"Over 2500 goals have been scored in the FIFA World Cup, but the first own goal in the tournament goes to Mexico’s national football team player, Manuel Rosas Sanchez or just simply Manuel Rosas. He accomplished this unfortunate goal during a match in 1930 against Chile. Mexico has had their players score on themselves on four different occasions, making them the overall winner or loser depending on who you are rooting for.",Lucien Laurent of France scored the first goal in Men's World Cup history in a game against Mexico. Defender Ma Li from China scored the first goal in Women's World Cup history in a match against Norway.,"[""Lucien Laurent of France scored the first goal in Men's World Cup history in a game against Mexico. Defender Ma Li  from China scored the first goal in Women's World Cup history in a match against Norway."", ""Lucien Laurent of France scored the first goal in Men's World Cup history in a game against Mexico. Defender Ma Li  from China scored the first goal in Women's World Cup history in a match against Norway."", 'There has been several fastest goals in the FIFA World Cup. Hakan Şükür, a Turkish former professional footballer who played as a striker, scored the fastest goal from kick-off in the FIFA World Cup. Johan Neeskens, a Dutch football manager and former midfielder, scored the fastest goal in a FIFA World Cup Final. Christian Benteke Liolo, a Belgian professional footballer who plays as a striker for Premier League club Crystal Palace and the Belgium national team, scored the fastest goal in a FIFA World Cup qualifying match.', 'The 1970 FIFA World Cup was the ninth edition of the FIFA World Cup, the quadrennial international football championship for men\'s senior national teams. The last goal of the championship was scored by Carlos Alberto ""Capita"" Torres. The team that scored the last goal was Brazil\'s national football team.', ""A hat-trick occurs when a player scores three or more goals in a single match and it is considered an achievement, especially while playing at the largest international football tournament in the world. Many players have scored a hat trick in their career, with a couple being Ademir and Geoff Hurst. Ademir played in the 1945, 1946, 1949, and 1953 editions of the tournament, scoring 13 goals in 18 appearances in the competition, including a tournament-winning hat-trick in the final play-off against Paraguay in 1949. Hurst became the first player to score a hat trick in a World Cup final – a feat since matched by only one other player, male or female: Carli Lloyd, who did so for the United States against Japan in the 2015 FIFA Women's World Cup Final in Vancouver.""]",5
asqa_157,Who is the chief judge of allahabad high court?,"The Allahabad High Court is the high court that has jurisdiction over the Indian state of Uttar Pradesh. Since November 14, 2018, the chief judge of the court has been Justice Govind Mathur. The Justices before him have been Dilip Babasaheb Bhosale from 30 July 2016 to 23 October 2018 and Dhananjaya Y. Chandrachud from 31 October 2013 to 12 May 2016. Shiva Kirti Singh was the chief justice in 2013.","The Madras High Court is the second oldest High Court of India after the Calcutta High Court in Kolkata. The 25th Chief Justice of the Madras High Court who was the acting Chief Justice of the Madras High Court from 7 February - 23 October 2013 was Rajesh Kumar Agrawal, the current President of the National Consumer Disputes Redressal Commission (NCDRC). The 26th Chief Justice of the Madras High Court was Sanjay Kishan Kaul. The acting Chief Justice of the Madras High Court from 13 February - 25 July 2014 was Satish","['The Madras High Court is the second oldest High Court of India after the Calcutta High Court in Kolkata. The 25th Chief Justice of the Madras High Court who was the acting Chief Justice of the Madras High Court from 7 February - 23 October 2013 was Rajesh Kumar Agrawal, the current President of the National Consumer Disputes Redressal Commission (NCDRC). The 26th Chief Justice of the Madras High Court was Sanjay Kishan Kaul. The acting Chief Justice of the Madras High Court from 13 February - 25 July 2014 was Satish K Agnihotri. The acting Chief Justice of the Madras High Court from 16 February - 4 April 2017 was Huluvadi G. Ramesh. The 27th Chief Justice of the Madras High Court was Indira Banerjee.', 'Punjab and Haryana High Court is the common High Court for the Indian states of Punjab and Haryana and the Union Territory of Chandigarh based in Chandigarh, India. The 31st Chief Justice of the Panjab and Haryana High Court was A. K. Sikri, an eminent jurist and a former judge of the Supreme Court of India. The 32nd Chief Justice of the Panjab and Haryana High Court was Sanjay Kishan Kaul, a Judge of Supreme Court of India. The 33rd Chief Justice of the Panjab and Haryana High Court was Shiavax Jal Vazifdar.', 'The current Chief Justice of Pakistan is Gulzar Ahmed, an incumbent since December 21, 2019, following the retirement of the 26th Chief Justice of Pakistan, Asif Saeed Khosa. Previous Chief Justices include the 25th Chief Justice: Mian Saqib Nisar, the 24th Chief Justice: Anwar Zaheer Jamali, and the 23rd Chief Justice: Jawwad S. Khawaja.', 'The current Chief Justice of Pakistan is Gulzar Ahmed, an incumbent since December 21, 2019, following the retirement of the 26th Chief Justice of Pakistan, Asif Saeed Khosa. Previous Chief Justices include the 25th Chief Justice: Mian Saqib Nisar, the 24th Chief Justice: Anwar Zaheer Jamali, and the 23rd Chief Justice: Jawwad S. Khawaja.', 'R. Subhash Reddy was appointed the 24th Chief Justice of Gujarat High Court on 13 February 2016. Reddy succeeded the 23rd Chief Justice Bhaskar Bhattacharya. Bhattacharya was preceded by the 22nd Chief Justice S J Mukhopadhaya.']",5
asqa_158,Where did anne of green gables take place?,"Anne of Green Gables is a 1908 novel that took place on a farm by Canadian author Lucy Maud Montgomery (published as L.M. Montgomery). Avonlea on Prince Edward Island, Canada was the location of the novel and also the place for the 1956 and 1985 movies.",Anne with an E is a Canadian television adaptation of the book Anne of Green Gables by Lucy Maud Montgomery. The show was titled Anne in the first season but was later changed to Anne with an E. The first season consisted of 7 episodes and the second season after the name change consisted of 10 episodes.,"['Anne with an E is a Canadian television adaptation of the book Anne of Green Gables by Lucy Maud Montgomery. The show was titled Anne in the first season but was later changed to Anne with an E. The first season consisted of 7 episodes and the second season after the name change consisted of 10 episodes.', ""Anne of Green Gables is a 1908 classic children's novel by Canadian author Lucy Maud Montgomery, that recounts the adventures of Anne Shirley, an 11-year-old orphan girl, who is mistakenly sent to two middle-aged siblings, Matthew and Marilla Cuthbert, who had originally intended to adopt a boy to help them on their farm in the fictional town of Avonlea in Prince Edward Island, Canada. The 1985 Canadian made for TV film based on the Novel is also set in Avonlea in Prince Edward Island. The 1987 Miniseries Anne of Green Gables: The Sequel is set in Avonlea and Kingsport, Nova Scotia, as Anne decides to accept a job offer from her former teacher Miss Stacey as an English literature teacher at Kingsport Ladies' College in New Brunswick. In the 2000 miniseries Anne of Green Gables: The Continuing Story, Anne moves from Avonlea to New York and back to Avonlea."", ""Anne of Green Gables is a 1908 classic children's novel by Canadian author Lucy Maud Montgomery, that recounts the adventures of Anne Shirley, an 11-year-old orphan girl, who is mistakenly sent to two middle-aged siblings, Matthew and Marilla Cuthbert, who had originally intended to adopt a boy to help them on their farm in the fictional town of Avonlea in Prince Edward Island, Canada. The 1985 Canadian made for TV film based on the Novel is also set in Avonlea in Prince Edward Island. The 1987 Miniseries Anne of Green Gables: The Sequel is set in Avonlea and Kingsport, Nova Scotia, as Anne decides to accept a job offer from her former teacher Miss Stacey as an English literature teacher at Kingsport Ladies' College in New Brunswick. In the 2000 miniseries Anne of Green Gables: The Continuing Story, Anne moves from Avonlea to New York and back to Avonlea."", ""Anne of Green Gables is a 1908 classic children's novel by Canadian author Lucy Maud Montgomery, that recounts the adventures of Anne Shirley, an 11-year-old orphan girl, who is mistakenly sent to two middle-aged siblings, Matthew and Marilla Cuthbert, who had originally intended to adopt a boy to help them on their farm in the fictional town of Avonlea in Prince Edward Island, Canada. The 1985 Canadian made for TV film based on the Novel is also set in Avonlea in Prince Edward Island. The 1987 Miniseries Anne of Green Gables: The Sequel is set in Avonlea and Kingsport, Nova Scotia, as Anne decides to accept a job offer from her former teacher Miss Stacey as an English literature teacher at Kingsport Ladies' College in New Brunswick. In the 2000 miniseries Anne of Green Gables: The Continuing Story, Anne moves from Avonlea to New York and back to Avonlea."", ""Anne of Green Gables is a 1908 classic children's novel by Canadian author Lucy Maud Montgomery, that recounts the adventures of Anne Shirley, an 11-year-old orphan girl, who is mistakenly sent to two middle-aged siblings, Matthew and Marilla Cuthbert, who had originally intended to adopt a boy to help them on their farm in the fictional town of Avonlea in Prince Edward Island, Canada. The 1985 Canadian made for TV film based on the Novel is also set in Avonlea in Prince Edward Island. The 1987 Miniseries Anne of Green Gables: The Sequel is set in Avonlea and Kingsport, Nova Scotia, as Anne decides to accept a job offer from her former teacher Miss Stacey as an English literature teacher at Kingsport Ladies' College in New Brunswick. In the 2000 miniseries Anne of Green Gables: The Continuing Story, Anne moves from Avonlea to New York and back to Avonlea.""]",5
asqa_159,When did ben stone leave law and order?,"Benjamin ""Ben"" Stone (portrayed by Michael Moriarty),  was a fictional character on the TV drama Law & Order. He appeared in 88 episodes and his last episode was titled “Old Friends”. It was the 22nd episode of season 4 and it aired on May 25, 1994. ","The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.","['The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.', 'The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.', 'The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.', 'The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.', 'The Rolling Stones are an English rock band formed in London in 1962 who pioneered the gritty, heavier-driven sound that came to define hard rock. Since the formation of the band, the Rolling Stones has had may keyboard players. Ian Stewart, Brian Jones and Mick Jagger started in 1962, Stewart stopped playing in 1963, Jones played until 1969. Chuck Leavell played in 1982 and Nicky Hopkins played from 1967-1975.']",5
asqa_160,How much does it cost to raise the costa concordia?,"The Costa Concordia was a cruise ship operated by Costa Crociere that ran aground, capsized, and later sank in shallow waters after striking an underwater rock off Isola del Giglio, Tuscany on January 13, 2012. The initial estimated cost was $300 Million USD, but ended up costing $1.2 Billion USD. The total cost due to victims' compensation, refloating, towing and scrapping costs made the grand total $2 Billion USD.",Barcelona paid several euro amounts for French professional football coach and former player Thierry Henry. Barcelona paid €24 million for Henry to be transferred to Barcelona and paid €6.8 (£4.6) million per season for the four-year deal for Henry. Barcelona paid €125 (£84.9) million for the release clause for Henry.,"['Barcelona paid several euro amounts for French professional football coach and former player Thierry Henry. Barcelona paid €24 million for Henry to be transferred to Barcelona and paid €6. 8 (£4. 6) million per season for the four-year deal for Henry. Barcelona paid €125 (£84. 9) million for the release clause for Henry.', 'The Airbus A380 is a wide-body aircraft manufactured by Airbus. The prototype of the Airbus A380 cost €9. 5 billion ($10. 7 billion). The total developmental cost, after difficulties in electric cabling and two years delay, was €18 billion. In 2016, the Airbus A380 development costs were estimated at $25 billion for 15 years, $25–30 billion, or €25 billion ($28 billion) and by 2018, the unit cost of an Airbus A380 was US$445. 6 million.', 'The Clift Royal Sonesta Hotel is a historic hotel located two blocks from Union Square at the intersection of Geary Street and Taylor Street, San Francisco, California. In 1913, Frederick C. Clift, an attorney from a large family in the Sierra foothills, commissioned a 300-room hotel on a lot the family had inherited. In 1976, Four Seasons Hotels acquired an interest in the hotel and began managing it as their first US property. Ian Schrager Hotels took over management in 1997, and it became simply Clift. In 1999 they bought the hotel outright for $80 million. Sonesta Hotels assumed management in May 2018 and it was renamed The Clift Royal Sonesta Hotel.', 'The American film ""Ready Player One"" premiered at South by Southwest in Austin, Texas on March 11, 2018, and was theatrically released by Warner Bros. Pictures in the United States on March 29, 2018. Ready Player One grossed $137. 7 million in the United States and Canada, and $445. 2 million in other territories, for a worldwide total of $582. 9 million.', ""The $60 million first phase of Tahiti Village in Las Vegas was completed in September 2005. Tahiti Village's second phase began construction and was completed between September 2006-July 2007 with three ten-story towers being built. This second phase also included a seven-story parking garage. In June 2014, Tahiti Village opened 17° South, a tropical-themed restaurant and bar, named after the Polynesian islands located 17 degrees south of the equator.""]",5
asqa_161,When does toby come back to the office?,"Toby Flenderson is a fictional character on the U.S. comedy television series The Office who comes back in Season 5, Episode 9 called “Frame Toby.” The episode aired on November 20, 2008.  The character originally left because he was moving to Costa Rica at the end of season four. ","The Office is the name of several American versions of British TV series. The American sitcom starring Valerie Harper and billed as an office comedy version of the British series Upstairs, Downstairs aired its first season on March 11, 1995. The British television mockumentary sitcom created by Ricky Gervais was first broadcasted on 9 July 2001. The latter was remade in the United States, airing on March 24, 2005. It has since been remade in 8 other countries.","['The Office is the name of several American versions of British TV series. The American sitcom starring Valerie Harper and billed as an office comedy version of the British series Upstairs, Downstairs aired its first season on March 11, 1995. The British television mockumentary sitcom created by Ricky Gervais was first broadcasted on 9 July 2001. The latter was remade in the United States, airing on March 24, 2005. It has since been remade in 8 other countries.', 'The American version of The Office mockumentary sitcom television series depicts the everyday work lives of office employees in the Scranton, Pennsylvania, branch of the fictional Dunder Mifflin Paper Company. It aired on NBC from March 24, 2005, to May 16, 2013, spanning a total of nine seasons. The British version of The Office sitcom, which was created, written and directed by Ricky Gervais and Stephen Merchant and produced by Ash Atalla, follows the day-to-day lives of office employees in the Slough branch of the fictional Wernham Hogg paper company in Berkshire. It first broadcast in the UK on BBC Two on July 9, 2001.', 'Kevin Malone is a fictional character in the American television series The Office. Kevin dresses up as a few different characters in some of the episodes. In ""Koi Pond"" he dressed up as Paul Blart. In the cold open of ""Costume Contest"" he dressed up as Phyllis, and at the party of the same episode, he dressed up as Michael Moore.', 'Kevin Malone is a fictional character in the American television series The Office. Kevin dresses up as a few different characters in some of the episodes. In ""Koi Pond"" he dressed up as Paul Blart. In the cold open of ""Costume Contest"" he dressed up as Phyllis, and at the party of the same episode, he dressed up as Michael Moore.', 'The ninth and final season of the American television comedy The Office premiered on NBC on September 20, 2012. Episode 21 of the ninth season aired May 2, 2013. The last two weeks of the show, hour-long episodes were released and counted as two episodes each, which meant that as of May 9, 2013, there were 23 episodes, and on the final air date, May 16, 2013, the season ended up with 25 episodes.']",5
